timestamp,open,high,low,close,volume,spread
2023-01-02T03:15:00Z,1.06895,1.06904,1.06889,1.06904,604.44,0.0011200000000000099
2023-01-02T03:30:00Z,1.06896,1.07027,1.06893,1.06901,704.96,0.0009500000000000064
2023-01-02T03:45:00Z,1.06902,1.06908,1.06886,1.06899,584.74,0.0011199999999997878
2023-01-02T04:00:00Z,1.06896,1.0702,1.06887,1.06997,1721.19,0.0004799999999998139
2023-01-02T04:15:00Z,1.07005,1.07008,1.06991,1.07002,600.18,0.0005800000000000249
2023-01-02T04:30:00Z,1.06996,1.07004,1.06986,1.06992,1409.36,0.0005399999999999849
2023-01-02T04:45:00Z,1.06991,1.07,1.06989,1.06993,1767.14,0.0005399999999999849
2023-01-02T05:00:00Z,1.06994,1.06997,1.06882,1.06946,775.8,0.0005499999999998284
2023-01-02T05:15:00Z,1.06947,1.06966,1.06915,1.06921,502.94,0.00039999999999995595
2023-01-02T05:30:00Z,1.06921,1.06968,1.06918,1.06949,419.68,0.000140000000000029
2023-01-02T05:45:00Z,1.0695,1.06996,1.06872,1.06938,1181.59,0.0006200000000000649
2023-01-02T06:00:00Z,1.06943,1.06996,1.06923,1.06941,919.73,0.0002500000000000835
2023-01-02T06:15:00Z,1.06941,1.06953,1.0693,1.06934,526.18,0.000220000000000109
2023-01-02T06:30:00Z,1.06931,1.06974,1.06921,1.06936,1320.34,0.00029999999999996696
2023-01-02T06:45:00Z,1.06939,1.06944,1.06741,1.06894,636.62,0.0006200000000000649
2023-01-02T07:00:00Z,1.06891,1.06922,1.06822,1.06831,813.92,0.00032999999999994145
2023-01-02T07:15:00Z,1.0683,1.06849,1.06694,1.06794,519.64,0.00038000000000004697
2023-01-02T07:30:00Z,1.06786,1.0684,1.06778,1.06801,3806.26,0.000220000000000109
2023-01-02T07:45:00Z,1.068,1.06827,1.06632,1.06786,4859.95,0.00019999999999997797
2023-01-02T08:00:00Z,1.06794,1.068,1.06712,1.06751,3889.84,0.000140000000000029
2023-01-02T08:15:00Z,1.06751,1.06766,1.06726,1.06758,2502.88,0.000140000000000029
2023-01-02T08:30:00Z,1.06758,1.06875,1.06748,1.068,3092.9,0.000140000000000029
2023-01-02T08:45:00Z,1.06799,1.06971,1.06783,1.0679,2667.45,0.00010999999999983245
2023-01-02T09:00:00Z,1.06791,1.06994,1.06788,1.06863,1913.79,0.00012999999999996348
2023-01-02T09:15:00Z,1.06863,1.06864,1.068,1.06834,2866.79,0.000140000000000029
2023-01-02T09:30:00Z,1.06834,1.06843,1.06815,1.06824,2568.7,7.999999999985796e-05
2023-01-02T09:45:00Z,1.06822,1.06834,1.06766,1.06786,4309.15,9.999999999998899e-05
2023-01-02T10:00:00Z,1.06786,1.06865,1.06777,1.06844,1692.39,0.00011999999999989797
2023-01-02T10:15:00Z,1.06844,1.06896,1.06818,1.06818,1012.93,0.00013000000000018552
2023-01-02T10:30:00Z,1.06819,1.06868,1.06743,1.06771,1653.82,9.000000000014552e-05
2023-01-02T10:45:00Z,1.06771,1.06833,1.06758,1.06833,660.69,9.999999999998899e-05
2023-01-02T11:00:00Z,1.06833,1.06855,1.06804,1.06846,1144.32,7.00000000000145e-05
2023-01-02T11:15:00Z,1.06846,1.06847,1.0681,1.06819,607.97,9.999999999998899e-05
2023-01-02T11:30:00Z,1.06819,1.06855,1.06816,1.06846,688.99,9.000000000014552e-05
2023-01-02T11:45:00Z,1.06847,1.06864,1.068,1.06842,758.56,0.0001100000000000545
2023-01-02T12:00:00Z,1.06841,1.06867,1.06763,1.0686,270.15,5.999999999994898e-05
2023-01-02T12:15:00Z,1.06862,1.06865,1.06784,1.0684,1826.57,7.00000000000145e-05
2023-01-02T12:30:00Z,1.06849,1.0687,1.06786,1.06836,1071.37,8.000000000008001e-05
2023-01-02T12:45:00Z,1.06836,1.06861,1.06794,1.06822,897.55,5.999999999994898e-05
2023-01-02T13:00:00Z,1.06822,1.06848,1.06786,1.06823,1198.18,7.00000000000145e-05
2023-01-02T13:15:00Z,1.06823,1.06863,1.06794,1.06838,1522.01,0.00011999999999989797
2023-01-02T13:30:00Z,1.06838,1.0685,1.0682,1.06836,644.58,8.000000000008001e-05
2023-01-02T13:45:00Z,1.06837,1.06838,1.0677,1.06784,1337.76,9.999999999998899e-05
2023-01-02T14:00:00Z,1.06783,1.06818,1.06781,1.0681,781.94,5.999999999994898e-05
2023-01-02T14:15:00Z,1.0681,1.06819,1.06796,1.06807,683.81,5.999999999994898e-05
2023-01-02T14:30:00Z,1.06816,1.06817,1.06794,1.06804,500.07,4.999999999988347e-05
2023-01-02T14:45:00Z,1.06801,1.06801,1.06702,1.06722,2380.75,0.00011999999999989797
2023-01-02T15:00:00Z,1.06723,1.06739,1.06699,1.06726,929.76,5.999999999994898e-05
2023-01-02T15:15:00Z,1.06726,1.06728,1.06648,1.06662,1245.3,7.00000000000145e-05
2023-01-02T15:30:00Z,1.06662,1.06685,1.06652,1.0666,1060.93,8.999999999992347e-05
2023-01-02T15:45:00Z,1.0666,1.06677,1.0658,1.066,1624.67,9.999999999998899e-05
2023-01-02T16:00:00Z,1.06598,1.06705,1.0659,1.06686,3176.78,0.0001100000000000545
2023-01-02T16:15:00Z,1.06687,1.06687,1.0653,1.06538,2749.58,8.000000000008001e-05
2023-01-02T16:30:00Z,1.06537,1.06555,1.06523,1.06537,1657.04,0.00012000000000012001
2023-01-02T16:45:00Z,1.06536,1.06579,1.0651,1.06545,1835.74,0.000180000000000069
2023-01-02T17:00:00Z,1.06545,1.06619,1.06539,1.06594,1892.41,0.00011999999999989797
2023-01-02T17:15:00Z,1.06596,1.06611,1.0658,1.06591,1390.69,0.0001900000000001345
2023-01-02T17:30:00Z,1.06597,1.06609,1.06586,1.066,1044.52,0.00011999999999989797
2023-01-02T17:45:00Z,1.06601,1.06608,1.06584,1.06599,1677.87,0.00011999999999989797
2023-01-02T18:00:00Z,1.06601,1.06606,1.06557,1.06563,2298.16,0.00010999999999983245
2023-01-02T18:15:00Z,1.06563,1.0657,1.06508,1.06508,2100.63,0.0002500000000000835
2023-01-02T18:30:00Z,1.0651,1.06541,1.06509,1.06525,1609.66,0.0001100000000000545
2023-01-02T18:45:00Z,1.06522,1.06532,1.06519,1.06519,271.45,0.000140000000000029
2023-01-02T19:00:00Z,1.0652,1.06529,1.0651,1.06517,635.87,0.000140000000000029
2023-01-02T19:15:00Z,1.06522,1.06537,1.06499,1.06527,499.5,0.00021000000000004349
2023-01-02T19:30:00Z,1.06526,1.06532,1.06514,1.06532,133.34,0.00017999999999984695
2023-01-02T19:45:00Z,1.06532,1.06586,1.0652,1.06561,223.03,0.0003900000000001125
2023-01-02T20:00:00Z,1.0656,1.06627,1.06546,1.06589,1840.79,0.00046999999999997044
2023-01-02T20:15:00Z,1.06583,1.0662,1.06577,1.06606,234.06,0.00032999999999994145
2023-01-02T20:30:00Z,1.06606,1.06697,1.06605,1.06619,2013.72,0.0005299999999999194
2023-01-02T20:45:00Z,1.06625,1.06677,1.06609,1.0663,4653.22,0.0005399999999999849
2023-01-02T21:00:00Z,1.0663,1.06725,1.06625,1.06668,1548.67,0.00048000000000003595
2023-01-02T21:15:00Z,1.06669,1.06691,1.06646,1.06646,622.68,0.000520000000000076
2023-01-02T21:30:00Z,1.06646,1.06657,1.06626,1.06628,784.36,0.0006200000000000649
2023-01-02T21:45:00Z,1.06636,1.06666,1.06593,1.06646,945.46,0.000520000000000076
2023-01-02T22:00:00Z,1.06646,1.06651,1.06645,1.06651,56.13,0.00026999999999999247
2023-01-02T22:15:00Z,1.06651,1.06653,1.06648,1.06652,21.14,0.000260000000000149
2023-01-02T22:30:00Z,1.06652,1.06652,1.06636,1.0664,166.39,0.00028999999999990145
2023-01-02T22:45:00Z,1.06636,1.06646,1.06627,1.06634,437.94,0.0006199999999998429
2023-01-02T23:00:00Z,1.06652,1.06833,1.06627,1.06636,3915.16,7.00000000000145e-05
2023-01-02T23:15:00Z,1.06637,1.06668,1.06499,1.06639,6229.67,9.000000000014552e-05
2023-01-02T23:30:00Z,1.06638,1.06742,1.06635,1.06706,3128.95,7.00000000000145e-05
2023-01-02T23:45:00Z,1.06705,1.06773,1.06687,1.06765,2782.55,5.0000000000105516e-05
2023-01-03T00:00:00Z,1.06764,1.06783,1.06718,1.06757,3348.55,5.0000000000105516e-05
2023-01-03T00:15:00Z,1.06758,1.06758,1.06666,1.06685,3873.66,4.999999999988347e-05
2023-01-03T00:30:00Z,1.06684,1.06749,1.06678,1.06735,2678.3,4.999999999988347e-05
2023-01-03T00:45:00Z,1.06734,1.06744,1.06699,1.06704,2430.97,5.0000000000105516e-05
2023-01-03T01:00:00Z,1.06703,1.06708,1.06595,1.06688,5161.7,4.999999999988347e-05
2023-01-03T01:15:00Z,1.06687,1.06741,1.06549,1.0656,5240.25,4.999999999988347e-05
2023-01-03T01:30:00Z,1.0656,1.06597,1.06508,1.06523,7438.14,5.0000000000105516e-05
2023-01-03T01:45:00Z,1.06523,1.06598,1.06503,1.06597,3976.97,5.999999999994898e-05
2023-01-03T02:00:00Z,1.06597,1.06631,1.06575,1.06612,2766.84,5.0000000000105516e-05
2023-01-03T02:15:00Z,1.06611,1.06675,1.06596,1.06661,2728.04,5.999999999994898e-05
2023-01-03T02:30:00Z,1.06661,1.06733,1.06658,1.0673,3678.16,6.000000000017103e-05
2023-01-03T02:45:00Z,1.06734,1.06776,1.06718,1.06763,3835.46,5.999999999994898e-05
2023-01-03T03:00:00Z,1.06763,1.06783,1.06727,1.06728,2864.75,4.0000000000040004e-05
2023-01-03T03:15:00Z,1.06729,1.06758,1.06688,1.06717,2739.55,5.999999999994898e-05
2023-01-03T03:30:00Z,1.06722,1.06758,1.06716,1.06753,1749.86,4.999999999988347e-05
2023-01-03T03:45:00Z,1.06754,1.06764,1.06708,1.06722,2125.41,4.999999999988347e-05
2023-01-03T04:00:00Z,1.06722,1.06792,1.06707,1.06776,1376.02,5.999999999994898e-05
2023-01-03T04:15:00Z,1.06777,1.068,1.06753,1.0678,1248.53,4.999999999988347e-05
2023-01-03T04:30:00Z,1.0678,1.06801,1.06768,1.06775,1478.79,5.999999999994898e-05
2023-01-03T04:45:00Z,1.06776,1.06779,1.06669,1.06672,1295.87,4.0000000000040004e-05
2023-01-03T05:00:00Z,1.06673,1.06706,1.06668,1.06675,3184.37,5.999999999994898e-05
2023-01-03T05:15:00Z,1.06676,1.06695,1.06596,1.06634,3421.54,5.999999999994898e-05
2023-01-03T05:30:00Z,1.06634,1.06649,1.06589,1.06648,3435.37,5.999999999994898e-05
2023-01-03T05:45:00Z,1.06647,1.06658,1.06607,1.06634,3390.52,4.999999999988347e-05
2023-01-03T06:00:00Z,1.06633,1.06676,1.06623,1.06674,2919.71,5.999999999994898e-05
2023-01-03T06:15:00Z,1.06674,1.06676,1.06602,1.06629,2957.69,2.999999999997449e-05
2023-01-03T06:30:00Z,1.06626,1.0663,1.06539,1.06563,4621.83,4.999999999988347e-05
2023-01-03T06:45:00Z,1.06563,1.06582,1.06513,1.06521,2734.92,5.0000000000105516e-05
2023-01-03T07:00:00Z,1.06525,1.06571,1.06498,1.0652,4463.94,5.0000000000105516e-05
2023-01-03T07:15:00Z,1.0652,1.0657,1.06518,1.06567,3513.91,4.0000000000040004e-05
2023-01-03T07:30:00Z,1.06567,1.06585,1.06539,1.06541,4377.5,5.0000000000105516e-05
2023-01-03T07:45:00Z,1.06541,1.06552,1.06199,1.06236,10352.2,4.0000000000040004e-05
2023-01-03T08:00:00Z,1.06237,1.06282,1.0586,1.05878,11836.65,4.999999999988347e-05
2023-01-03T08:15:00Z,1.05879,1.05896,1.05696,1.05761,13585.49,2.999999999997449e-05
2023-01-03T08:30:00Z,1.0576,1.05797,1.05569,1.0568,10781.44,4.0000000000040004e-05
2023-01-03T08:45:00Z,1.0568,1.05711,1.05506,1.05517,10468.7,5.999999999994898e-05
2023-01-03T09:00:00Z,1.05518,1.05541,1.05339,1.05442,14758.79,5.0000000000105516e-05
2023-01-03T09:15:00Z,1.05442,1.05484,1.05382,1.05479,10656.23,5.0000000000105516e-05
2023-01-03T09:30:00Z,1.0548,1.05609,1.0548,1.0554,10166.97,6.000000000017103e-05
2023-01-03T09:45:00Z,1.0554,1.0558,1.05433,1.05473,8085.96,5.0000000000105516e-05
2023-01-03T10:00:00Z,1.05474,1.05547,1.05439,1.055,7284.07,5.0000000000105516e-05
2023-01-03T10:15:00Z,1.05499,1.05517,1.0535,1.05375,8125.56,5.0000000000105516e-05
2023-01-03T10:30:00Z,1.05374,1.05455,1.0533,1.05369,9170.1,4.999999999988347e-05
2023-01-03T10:45:00Z,1.0537,1.05424,1.05252,1.05308,6763.46,4.999999999988347e-05
2023-01-03T11:00:00Z,1.05309,1.05327,1.05249,1.05272,5787.44,4.999999999988347e-05
2023-01-03T11:15:00Z,1.05274,1.05293,1.05194,1.05263,5385.48,4.0000000000040004e-05
2023-01-03T11:30:00Z,1.05265,1.05359,1.05253,1.05318,6075.81,4.0000000000040004e-05
2023-01-03T11:45:00Z,1.05317,1.05352,1.05265,1.05282,5165.09,4.999999999988347e-05
2023-01-03T12:00:00Z,1.05281,1.05333,1.05238,1.05329,5027.85,4.999999999988347e-05
2023-01-03T12:15:00Z,1.05328,1.054,1.05307,1.05397,5435.42,5.999999999994898e-05
2023-01-03T12:30:00Z,1.05398,1.05491,1.05387,1.05464,4964.31,5.999999999994898e-05
2023-01-03T12:45:00Z,1.05465,1.05466,1.05347,1.05355,5430.05,5.0000000000105516e-05
2023-01-03T13:00:00Z,1.05354,1.05458,1.05303,1.05449,8793.52,4.0000000000040004e-05
2023-01-03T13:15:00Z,1.05448,1.05595,1.05435,1.05554,8723.17,6.000000000017103e-05
2023-01-03T13:30:00Z,1.05555,1.05673,1.05536,1.05666,9176.65,4.0000000000040004e-05
2023-01-03T13:45:00Z,1.05666,1.05697,1.05568,1.056,6386.36,4.999999999988347e-05
2023-01-03T14:00:00Z,1.05599,1.05743,1.05554,1.05741,8074.0,5.0000000000105516e-05
2023-01-03T14:15:00Z,1.0574,1.0574,1.0561,1.05715,6510.4,4.999999999988347e-05
2023-01-03T14:30:00Z,1.05715,1.05973,1.05666,1.05905,13616.95,7.999999999985796e-05
2023-01-03T14:45:00Z,1.05906,1.05908,1.05739,1.05739,12052.95,5.999999999994898e-05
2023-01-03T15:00:00Z,1.05742,1.05787,1.05643,1.057,9492.97,5.0000000000105516e-05
2023-01-03T15:15:00Z,1.05703,1.05818,1.05659,1.05685,11643.61,5.999999999994898e-05
2023-01-03T15:30:00Z,1.05684,1.05725,1.05623,1.05646,11553.96,5.0000000000105516e-05
2023-01-03T15:45:00Z,1.05649,1.05721,1.05544,1.05554,13520.46,2.999999999997449e-05
2023-01-03T16:00:00Z,1.05554,1.05566,1.05371,1.05441,10223.4,5.999999999994898e-05
2023-01-03T16:15:00Z,1.05441,1.0555,1.054,1.05548,7615.76,4.0000000000040004e-05
2023-01-03T16:30:00Z,1.05549,1.05552,1.05399,1.05446,10352.35,4.0000000000040004e-05
2023-01-03T16:45:00Z,1.05445,1.05586,1.05399,1.05579,7629.18,4.999999999988347e-05
2023-01-03T17:00:00Z,1.05579,1.05589,1.05536,1.0556,6718.49,4.999999999988347e-05
2023-01-03T17:15:00Z,1.05561,1.05586,1.055,1.0552,5172.4,5.0000000000105516e-05
2023-01-03T17:30:00Z,1.0552,1.05536,1.05452,1.0548,4820.25,5.0000000000105516e-05
2023-01-03T17:45:00Z,1.05481,1.05489,1.05401,1.0546,3959.65,4.0000000000040004e-05
2023-01-03T18:00:00Z,1.0546,1.05492,1.05432,1.05473,3674.61,2.0000000000131024e-05
2023-01-03T18:15:00Z,1.05472,1.05565,1.0543,1.05562,4123.14,2.999999999997449e-05
2023-01-03T18:30:00Z,1.05562,1.05605,1.05534,1.056,3567.02,4.999999999988347e-05
2023-01-03T18:45:00Z,1.05599,1.05601,1.05546,1.05563,3771.99,4.999999999988347e-05
2023-01-03T19:00:00Z,1.05564,1.05591,1.0555,1.05588,4924.43,4.0000000000040004e-05
2023-01-03T19:15:00Z,1.05587,1.05618,1.05565,1.05614,4123.71,3.999999999981796e-05
2023-01-03T19:30:00Z,1.05613,1.05632,1.05583,1.05625,2805.05,2.0000000000131024e-05
2023-01-03T19:45:00Z,1.05627,1.05681,1.05626,1.05662,5977.04,4.0000000000040004e-05
2023-01-03T20:00:00Z,1.05664,1.05671,1.05605,1.05666,6238.19,4.0000000000040004e-05
2023-01-03T20:15:00Z,1.05666,1.05688,1.05561,1.05611,3618.53,5.999999999994898e-05
2023-01-03T20:30:00Z,1.05612,1.05638,1.05547,1.05547,2995.56,5.0000000000105516e-05
2023-01-03T20:45:00Z,1.05546,1.05573,1.05505,1.05514,3698.69,4.0000000000040004e-05
2023-01-03T21:00:00Z,1.05514,1.05535,1.05493,1.05523,935.49,4.0000000000040004e-05
2023-01-03T21:15:00Z,1.05524,1.05537,1.05475,1.05499,992.37,3.999999999981796e-05
2023-01-03T21:30:00Z,1.05498,1.05512,1.0546,1.05477,876.21,7.00000000000145e-05
2023-01-03T21:45:00Z,1.05477,1.05497,1.05464,1.05466,1179.57,0.000260000000000149
2023-01-03T22:00:00Z,1.05461,1.05469,1.0545,1.05469,56.98,0.00020000000000020002
2023-01-03T22:15:00Z,1.05469,1.05474,1.05469,1.05469,221.0,0.00021000000000004349
2023-01-03T22:30:00Z,1.05469,1.0548,1.05469,1.05472,6972.71,0.00019999999999997797
2023-01-03T22:45:00Z,1.0547,1.05476,1.05468,1.05474,738.55,0.00018999999999991246
2023-01-03T23:00:00Z,1.05474,1.05542,1.05466,1.05503,4333.34,0.00013000000000018552
2023-01-03T23:15:00Z,1.05507,1.05516,1.05403,1.05444,2171.13,8.999999999992347e-05
2023-01-03T23:30:00Z,1.05444,1.05471,1.0542,1.05429,2382.08,0.00012000000000012001
2023-01-03T23:45:00Z,1.05428,1.05477,1.05419,1.05455,1367.71,1.999999999990898e-05
2023-01-04T00:00:00Z,1.05453,1.05567,1.0545,1.0555,5046.22,5.999999999994898e-05
2023-01-04T00:15:00Z,1.05554,1.05575,1.05541,1.05556,2391.79,4.999999999988347e-05
2023-01-04T00:30:00Z,1.05556,1.05596,1.05555,1.05584,2391.78,6.000000000017103e-05
2023-01-04T00:45:00Z,1.05584,1.0561,1.05566,1.05579,1965.91,5.999999999994898e-05
2023-01-04T01:00:00Z,1.0558,1.05635,1.05569,1.05598,2972.12,2.999999999997449e-05
2023-01-04T01:15:00Z,1.05598,1.05654,1.05598,1.05615,2638.41,4.0000000000040004e-05
2023-01-04T01:30:00Z,1.05615,1.05687,1.05606,1.05651,3751.89,5.999999999994898e-05
2023-01-04T01:45:00Z,1.05652,1.05695,1.05631,1.05667,4063.33,5.0000000000105516e-05
2023-01-04T02:00:00Z,1.05666,1.05692,1.05657,1.05682,1874.61,2.999999999997449e-05
2023-01-04T02:15:00Z,1.05682,1.05688,1.05641,1.05674,1832.72,4.999999999988347e-05
2023-01-04T02:30:00Z,1.05675,1.05692,1.0563,1.05645,3130.07,5.0000000000105516e-05
2023-01-04T02:45:00Z,1.05645,1.05659,1.05614,1.05647,2736.21,5.999999999994898e-05
2023-01-04T03:00:00Z,1.05648,1.05688,1.05647,1.05681,1503.91,4.0000000000040004e-05
2023-01-04T03:15:00Z,1.05682,1.05691,1.05664,1.05677,1085.12,5.0000000000105516e-05
2023-01-04T03:30:00Z,1.05677,1.05686,1.05668,1.05675,1099.3,5.999999999994898e-05
2023-01-04T03:45:00Z,1.05676,1.05697,1.05667,1.05687,1644.82,5.0000000000105516e-05
2023-01-04T04:00:00Z,1.05688,1.05697,1.05668,1.05673,1205.05,4.0000000000040004e-05
2023-01-04T04:15:00Z,1.05672,1.05682,1.05658,1.05672,1814.26,1.999999999990898e-05
2023-01-04T04:30:00Z,1.05672,1.05682,1.05659,1.05682,842.68,4.999999999988347e-05
2023-01-04T04:45:00Z,1.05685,1.05743,1.05664,1.05727,2277.14,6.000000000017103e-05
2023-01-04T05:00:00Z,1.05726,1.05784,1.05693,1.057,3205.1,5.0000000000105516e-05
2023-01-04T05:15:00Z,1.057,1.0572,1.05664,1.05682,2402.8,5.999999999994898e-05
2023-01-04T05:30:00Z,1.05686,1.05691,1.05644,1.05683,2514.39,4.0000000000040004e-05
2023-01-04T05:45:00Z,1.05683,1.0571,1.05665,1.05691,2671.64,2.999999999997449e-05
2023-01-04T06:00:00Z,1.05691,1.05733,1.05661,1.05726,3844.68,2.999999999997449e-05
2023-01-04T06:15:00Z,1.05728,1.05749,1.05703,1.05731,2461.14,5.999999999994898e-05
2023-01-04T06:30:00Z,1.05732,1.05732,1.05594,1.05649,2997.7,4.0000000000040004e-05
2023-01-04T06:45:00Z,1.05649,1.05729,1.05643,1.057,3285.63,5.0000000000105516e-05
2023-01-04T07:00:00Z,1.05698,1.0581,1.05667,1.05771,4744.35,5.0000000000105516e-05
2023-01-04T07:15:00Z,1.05771,1.0586,1.05745,1.05845,3638.25,5.0000000000105516e-05
2023-01-04T07:30:00Z,1.05845,1.06057,1.05844,1.06045,5189.49,6.000000000017103e-05
2023-01-04T07:45:00Z,1.06047,1.06054,1.05879,1.05937,8182.02,5.0000000000105516e-05
2023-01-04T08:00:00Z,1.05938,1.06275,1.059,1.06263,11396.99,4.0000000000040004e-05
2023-01-04T08:15:00Z,1.06262,1.06307,1.06152,1.06214,7282.59,4.999999999988347e-05
2023-01-04T08:30:00Z,1.06215,1.06354,1.06093,1.06098,5980.67,4.999999999988347e-05
2023-01-04T08:45:00Z,1.06098,1.06246,1.06081,1.06157,4867.32,6.000000000017103e-05
2023-01-04T09:00:00Z,1.06157,1.0617,1.06054,1.06099,4884.22,4.999999999988347e-05
2023-01-04T09:15:00Z,1.06098,1.06261,1.06098,1.06252,3927.09,4.0000000000040004e-05
2023-01-04T09:30:00Z,1.06252,1.06299,1.06143,1.06147,3578.8,4.0000000000040004e-05
2023-01-04T09:45:00Z,1.06148,1.06218,1.06106,1.06106,3250.67,5.0000000000105516e-05
2023-01-04T10:00:00Z,1.06105,1.06159,1.06082,1.06151,2658.28,5.0000000000105516e-05
2023-01-04T10:15:00Z,1.06152,1.06194,1.06107,1.06145,2746.74,4.0000000000040004e-05
2023-01-04T10:30:00Z,1.06147,1.06203,1.06145,1.06171,2747.94,4.0000000000040004e-05
2023-01-04T10:45:00Z,1.06171,1.06227,1.06159,1.06206,2701.41,4.0000000000040004e-05
2023-01-04T11:00:00Z,1.06206,1.06242,1.06169,1.06227,1958.26,4.999999999988347e-05
2023-01-04T11:15:00Z,1.06228,1.06231,1.06101,1.06111,2241.76,4.0000000000040004e-05
2023-01-04T11:30:00Z,1.0611,1.06113,1.06048,1.06051,2489.01,2.999999999997449e-05
2023-01-04T11:45:00Z,1.0605,1.06085,1.06021,1.06043,2244.94,4.0000000000040004e-05
2023-01-04T12:00:00Z,1.06044,1.06102,1.06004,1.06088,1852.75,4.0000000000040004e-05
2023-01-04T12:15:00Z,1.06088,1.06109,1.06027,1.06032,2591.2,5.0000000000105516e-05
2023-01-04T12:30:00Z,1.06033,1.06095,1.05997,1.06068,2462.59,4.999999999988347e-05
2023-01-04T12:45:00Z,1.06067,1.061,1.05986,1.06071,3802.03,2.999999999997449e-05
2023-01-04T13:00:00Z,1.06072,1.06099,1.05979,1.05979,7600.15,1.0000000000065512e-05
2023-01-04T13:15:00Z,1.05974,1.06142,1.05948,1.06134,7285.74,4.0000000000040004e-05
2023-01-04T13:30:00Z,1.06134,1.06195,1.06119,1.06141,7041.5,5.0000000000105516e-05
2023-01-04T13:45:00Z,1.06143,1.06171,1.06083,1.06104,6723.23,4.0000000000040004e-05
2023-01-04T14:00:00Z,1.06104,1.06148,1.0602,1.06145,9172.45,5.999999999994898e-05
2023-01-04T14:15:00Z,1.06145,1.06184,1.06117,1.06121,6983.43,4.0000000000040004e-05
2023-01-04T14:30:00Z,1.06121,1.0619,1.06081,1.06107,9742.64,5.999999999994898e-05
2023-01-04T14:45:00Z,1.06107,1.06282,1.06052,1.06239,7690.04,9.999999999998899e-05
2023-01-04T15:00:00Z,1.06239,1.0625,1.0582,1.05887,20116.84,4.0000000000040004e-05
2023-01-04T15:15:00Z,1.05887,1.05985,1.0581,1.0598,15328.39,5.999999999994898e-05
2023-01-04T15:30:00Z,1.0598,1.05994,1.05847,1.05957,14861.19,4.0000000000040004e-05
2023-01-04T15:45:00Z,1.05956,1.06079,1.05947,1.0603,14624.66,7.00000000000145e-05
2023-01-04T16:00:00Z,1.0603,1.06072,1.05926,1.06009,9336.27,5.999999999994898e-05
2023-01-04T16:15:00Z,1.06009,1.06106,1.05975,1.06076,9193.13,4.0000000000040004e-05
2023-01-04T16:30:00Z,1.06076,1.06145,1.06039,1.06132,6932.04,4.999999999988347e-05
2023-01-04T16:45:00Z,1.06134,1.06205,1.06121,1.06187,6824.88,3.999999999981796e-05
2023-01-04T17:00:00Z,1.0619,1.06198,1.06147,1.0615,3706.4,3.999999999981796e-05
2023-01-04T17:15:00Z,1.06149,1.06156,1.06074,1.06093,4637.08,6.000000000017103e-05
2023-01-04T17:30:00Z,1.06093,1.06175,1.0608,1.06169,3271.58,4.0000000000040004e-05
2023-01-04T17:45:00Z,1.06167,1.0617,1.06046,1.06071,4597.96,4.999999999988347e-05
2023-01-04T18:00:00Z,1.06069,1.06127,1.06056,1.06074,4500.08,4.0000000000040004e-05
2023-01-04T18:15:00Z,1.06074,1.06105,1.0599,1.05993,3569.26,5.999999999994898e-05
2023-01-04T18:30:00Z,1.05994,1.06006,1.05954,1.05971,2504.58,5.0000000000105516e-05
